iter	RMSE
139	1.72898941
140	1.724809994
141	1.723337471
142	1.708330639
143	1.694508043
144	1.684342245
145	1.665215944
146	1.6591536
147	1.651680797
148	1.643146992
149	1.63972939
150	1.639002473
151	1.633743597
152	1.627313445
153	1.623642772
154	1.622578847
155	1.617593853
156	1.609736462
157	1.60175906
158	1.593711729
159	1.591823072
160	1.583048496
161	1.577086143
162	1.575425775
163	1.574293321
164	1.57291283
165	1.568476696
166	1.561113827
167	1.559831751
168	1.556118684
169	1.552004091
170	1.55007453
171	1.546100175
172	1.539607128
173	1.538953227
174	1.529918743
175	1.519839928
176	1.514331165
177	1.510413366
178	1.504427517
179	1.500250035
180	1.491252623
181	1.489795558
182	1.478973077
183	1.472369555
184	1.468906322
185	1.465035378
186	1.461718148
187	1.458316452
188	1.454778289
189	1.448664501
190	1.447559205
191	1.440709444
192	1.437263661
193	1.436280505
194	1.430492077
195	1.429707484
196	1.426273653
197	1.42599507
198	1.420856813
199	1.413546334
200	1.406912374
201	1.398279722
202	1.393380789
203	1.390748093
204	1.38389649
205	1.381126628
206	1.375731177
207	1.375164991
208	1.374661228
209	1.372320423
210	1.365608345
211	1.35852401
212	1.357980913
213	1.355226636
214	1.348300445
215	1.347265543
216	1.34301542
217	1.336959309
218	1.332647128
219	1.332129172
220	1.328075169
221	1.325611145
222	1.320325889
223	1.307958026
224	1.302870072
225	1.299627366
226	1.29453298
227	1.289815088
228	1.289374254
229	1.284896116
230	1.279082173
231	1.274818203
232	1.274394028
233	1.271908749
234	1.27123678
235	1.262488658
236	1.250239205
237	1.247519002
238	1.247204602
239	1.245334597
240	1.240925547
241	1.234555271
242	1.233682026
243	1.229797746
244	1.227290399
245	1.224219049
246	1.221498888
247	1.216266384
248	1.214717902
249	1.211687573
250	1.210505289
251	1.207749221
252	1.203981819
253	1.200655168
254	1.195358633
255	1.191596272
256	1.190551261
257	1.185698482
258	1.181398196
259	1.179970504
260	1.179698773
261	1.176288053
262	1.173968691
263	1.170078719
264	1.166340511
265	1.162397131
266	1.159168751
267	1.153018572
268	1.147277607
269	1.143685478
270	1.138652584
271	1.135735775
272	1.133716988
273	1.132329082
274	1.129287209
275	1.123143419
276	1.121961047
277	1.117760327
278	1.115207871
279	1.112273341
280	1.111053064
281	1.107800133
282	1.106711663
283	1.104327348
284	1.09617703
285	1.094172325
286	1.091674338
287	1.087309261
288	1.083985609
289	1.081360537
290	1.080742098
291	1.077491302
292	1.073804958
293	1.068829899
294	1.067657737
295	1.066071366
296	1.065713178
297	1.063835808
298	1.061771074
299	1.055757592
300	1.054717244
301	1.053610301
302	1.051815544
303	1.050318746
304	1.046457021
305	1.04403183
306	1.038192256
307	1.035817331
308	1.035112596
309	1.03346027
310	1.028342788
311	1.025635127
312	1.021342957
313	1.017442304
314	1.015879996
315	1.010267498
316	1.0061902
317	1.005963744
318	1.004909303
319	1.003848563
320	1.001115214
321	0.9991800599
322	0.9968384204
323	0.99641059
324	0.9931419303
325	0.9929413687
326	0.9910804251
327	0.9898791907
328	0.9877740163
329	0.985535254
330	0.9809950564
331	0.9792346176
332	0.976286544
333	0.9759102313
334	0.974931201
335	0.9721035755
336	0.971071501
337	0.9699417284
338	0.9671763535
339	0.9662760465
340	0.9646065973
341	0.9632602849
342	0.9592822354
343	0.9564753607
344	0.9518394881
345	0.9492744161
346	0.9463723555
347	0.9458029487
348	0.9454684468
349	0.9434270829
350	0.9395546877
351	0.9366995413
352	0.9355450436
353	0.9352417129
354	0.9328940262
355	0.932448864
356	0.9302663515
357	0.9271840878
358	0.9251766328
359	0.9212305319
360	0.9210259873
361	0.9175089722
362	0.9163668559
363	0.9135360364
364	0.9114106854
365	0.9093878212
366	0.9072220939
367	0.9053716748
368	0.9035081339
369	0.9017485712
370	0.8994452995
371	0.899086194
372	0.8981553984
373	0.8978950084
374	0.8956767945
375	0.8915375263
376	0.8884603972
377	0.8862044423
378	0.8844569846
379	0.8823567641
380	0.8820832897
381	0.8788740749
382	0.8769305377
383	0.8738919167
384	0.8727662502
385	0.8701597335
386	0.8684581186
387	0.8670128266
388	0.8661529912
389	0.8640288763
390	0.8618538477
391	0.8607219822
392	0.8588448344
393	0.8582593638
394	0.8580352744
395	0.8563196287
396	0.8552464058
397	0.853029433
398	0.8516387545
399	0.8500764672
400	0.8483389415
401	0.8462256275
402	0.8449810131
403	0.8435242033
404	0.8417916415
405	0.8401929229
406	0.839015115
407	0.8381994649
408	0.836116866
409	0.8352190481
410	0.8342817783
411	0.8333750032
412	0.8331631035
413	0.8322927213
414	0.8321542271
415	0.831986277
416	0.8297031231
417	0.8279804037
418	0.8260739407
419	0.8237764794
420	0.8223709942
421	0.8205222577
422	0.8187608972
423	0.8185547482
424	0.8160556586
425	0.8159389585
426	0.8149293386
427	0.8133265236
428	0.8132136638
429	0.8121644613
430	0.8111486919
431	0.8105985611
432	0.8089249761
433	0.8087607624
434	0.8075891793
435	0.8063069304
436	0.8056563857
437	0.8048496213
438	0.8047396169
439	0.8036566959
440	0.8029223797
441	0.8023736894
442	0.8003166919
443	0.7983707091
444	0.7982269499
445	0.7966941965
446	0.7956659311
447	0.7946181584
448	0.7906824893
449	0.789970029
450	0.7876767445
451	0.7871645207
452	0.7848519006
453	0.7837682144
454	0.7825164474
455	0.7812880467
456	0.7805830711
457	0.7788566057
458	0.7787103282
459	0.7777818282
460	0.7767127055
461	0.7753480296
462	0.7742442556
463	0.7736234824
464	0.7721644782
465	0.7702914836
466	0.7690718213
467	0.768921502
468	0.767519631
469	0.7656507722
470	0.7638771946
471	0.7630359071
472	0.760040732
473	0.7590158849
474	0.7589431
475	0.7579810251
476	0.756639388
477	0.7545465555
478	0.7535118898
479	0.7527248604
480	0.7522455764
481	0.7521143631
482	0.7505685287
483	0.7494692259
484	0.7474709859
485	0.7473381388
486	0.7460781217
487	0.7445124083
488	0.7431896443
489	0.7415885961
490	0.7408700565
491	0.7396785354
492	0.7381206254
493	0.7363590499
494	0.7345978281
495	0.7344836112
496	0.7340891943
497	0.733105039
498	0.7322708979
499	0.7308720766
500	0.7297904933
501	0.7292493046
502	0.7284722797
503	0.7258336731
504	0.7247328689
505	0.7246110889
506	0.72453922
507	0.7238014102
508	0.7219666019
509	0.7214970675
510	0.7205565979
511	0.7192109243
512	0.7180172415
513	0.7162026939
514	0.7154398799
515	0.7151081546
516	0.7150294019
517	0.7135316761
518	0.7126102481
519	0.7125005329
520	0.7120178052
521	0.7098948266
522	0.709794033
523	0.7085355741
524	0.7074955288
525	0.7062878282
526	0.7045520202
527	0.7041097449
528	0.7035264394
529	0.702707591
530	0.7024535975
531	0.7023766427
532	0.7003556154
533	0.6981301134
534	0.6980120637
535	0.6961795926
536	0.695730999
537	0.6956723132
538	0.6940375325
539	0.6928494118
540	0.6916398985
541	0.690274636
542	0.6898162722
543	0.6897282762
544	0.6879604348
545	0.6874639391
546	0.6861562636
547	0.6854610368
548	0.684383777
549	0.6833734352
550	0.6818468053
551	0.681116923
552	0.6810575027
553	0.6800822913
554	0.6797088378
555	0.6787328268
556	0.6783821148
557	0.6778040051
558	0.6768889973
559	0.6757875282
560	0.6746074762
561	0.6731706651
562	0.672440416
563	0.6721460596
564	0.6710883953
565	0.6710638599
566	0.6692715487
567	0.6691235795
568	0.667796481
569	0.6677571418
570	0.6672575973
571	0.6659565993
572	0.6655309961
573	0.6652068235
574	0.6649736286
575	0.6645959357
576	0.6635778
577	0.6634414665
578	0.662092857
579	0.6607993001
580	0.6593842791
581	0.6583263224
582	0.6568583822
583	0.6561742086
584	0.6561132004
585	0.6560290376
586	0.6530479845
587	0.6527221402
588	0.6519434737
589	0.6515869371
590	0.6505294681
591	0.6503758305
592	0.6493048406
593	0.6479853188
594	0.6471159679
595	0.6448899408
596	0.6437613986
597	0.6427412311
598	0.6424245542
599	0.6411479753
600	0.6410656972
601	0.6409381504
602	0.6403405469
603	0.6398125474
604	0.6397697739
605	0.639464486
606	0.639390595
607	0.6387232447
608	0.6376235509
609	0.6373449493
610	0.6357457995
611	0.6357119383
612	0.6352831156
613	0.6352421487
614	0.6347716131
615	0.6347072398
616	0.6341424144
617	0.6325742199
618	0.6325124405
619	0.6312397877
620	0.6301989033
621	0.6297651334
622	0.6283641886
623	0.6282928377
624	0.6269157669
625	0.625259949
626	0.6241979587
627	0.6234920525
628	0.6228622231
629	0.6216233892
630	0.6205749071
631	0.6205318893
632	0.6199633883
633	0.6195739789
634	0.6184273994
635	0.6172822011
636	0.6161138161
637	0.6151050525
638	0.6148443809
639	0.6141240576
640	0.6135969593
641	0.6125934036
642	0.6111510523
643	0.6104663066
644	0.60973931
645	0.6070688157
646	0.6065407646
647	0.6046291145
648	0.6040555122
649	0.6025711348
650	0.6025252727
651	0.6022437969
652	0.6011747413
653	0.6011145028
654	0.5995799735
655	0.599531239
656	0.5990815478
657	0.5982767179
658	0.5975793727
659	0.5965147239
660	0.5960232837
661	0.594969583
662	0.5943922444
663	0.5938489065
664	0.5929207538
665	0.5919139249
666	0.5916295143
667	0.591264419
668	0.5903705584
669	0.5895352279
670	0.588969336
671	0.5880873637
672	0.5858273701
673	0.5855355916
674	0.5849238884
675	0.5844715079
676	0.584030394
677	0.5825235083
678	0.5818406344
679	0.5809984806
680	0.5791240556
681	0.5779471506
682	0.5776351322
683	0.5771232996
684	0.576479201
685	0.5756792091
686	0.5751650976
687	0.5738824754
688	0.5737062902
689	0.5736623963
690	0.5733898021
691	0.5715407904
692	0.5712330545
693	0.5701151108
694	0.5700767668
695	0.5693905976
696	0.5692091471
697	0.5691847527
698	0.5690515331
699	0.5685199253
700	0.5684123259
701	0.566735056
702	0.5660370528
703	0.5654222307
704	0.5648491933
705	0.5640218263
706	0.5626124008
707	0.5625535957
708	0.5621163222
709	0.5610572922
710	0.5604388877
711	0.5595672366
712	0.559268838
713	0.5588495775
714	0.5587588923
715	0.5582096759
716	0.5570111905
717	0.5562300933
718	0.5556340349
719	0.5547967449
720	0.554027594
721	0.5529809086
722	0.5527092776
723	0.5523324591
724	0.5521529072
725	0.551813749
726	0.5506410042
727	0.5505920578
728	0.5505639389
729	0.5504359652
730	0.5496975694
731	0.5489521909
732	0.5479648439
733	0.5479214184
734	0.5473819837
735	0.5473396462
736	0.5459915733
737	0.545259585
738	0.5450494419
739	0.5447907446
740	0.5435092076
741	0.5433541144
742	0.5433209145
743	0.5423497772
744	0.5418462393
745	0.5413909482
746	0.5413459839
747	0.5412839577
748	0.5412329092
749	0.5408545558
750	0.5402582862
751	0.539017162
752	0.5377778745
753	0.5369914948
754	0.5362264209
755	0.5358292775
756	0.5357627586
757	0.5351505244
758	0.5345760331
759	0.5332771132
760	0.5332321699
761	0.5331786977
762	0.5331224897
763	0.5330757356
764	0.5320932594
765	0.5320436762
766	0.531645283
767	0.5309239762
768	0.5298230036
769	0.5297778954
770	0.5292882704
771	0.5286570318
772	0.5279752244
773	0.5272466359
774	0.5262838969
775	0.5257973711
776	0.5257474876
777	0.5251881319
778	0.5249166913
779	0.5244907541
780	0.5240295234
781	0.5239960157
782	0.5237457551
783	0.5235896765
784	0.523569722
785	0.5223240694
786	0.5218003972
787	0.5212591019
788	0.5212424691
789	0.5207456298
790	0.5200658523
791	0.5189980546
792	0.5182273159
793	0.5167879351
794	0.5167616494
795	0.5165217658
796	0.5149016261
797	0.5140297367
798	0.5136359323
799	0.5127951025
800	0.5124328494
801	0.5124177878
802	0.5117325135
803	0.511525371
804	0.5112096057
805	0.5111708935
806	0.5105965789
807	0.5103049759
808	0.5099893534
809	0.5096645373
810	0.5096385913
811	0.5088721883
812	0.5088461819
813	0.5083122408
814	0.5071374025
815	0.5067423729
816	0.5058442435
817	0.505176966
818	0.5047570902
819	0.5042292463
820	0.5042108766
821	0.5041713627
822	0.5035102326
823	0.5030193912
824	0.5016658411
825	0.5010426645
826	0.5010204887
827	0.5010021917
828	0.4998903008
829	0.497917686
830	0.4973199245
831	0.4972849182
832	0.4971581958
833	0.4963401128
834	0.4957344539
835	0.4957148233
836	0.495692372
837	0.4954263846
838	0.4951729701
839	0.4951494779
840	0.4951348067
841	0.495017602
842	0.4945874775
843	0.4942105026
844	0.4941792248
845	0.4941505868
846	0.4936476281
847	0.4931820875
848	0.4924402683
849	0.4918318798
850	0.4913129481
851	0.4910857791
852	0.4900403195
853	0.489362696
854	0.4889715017
855	0.4885424598
856	0.4885024321
857	0.4883324472
858	0.4883251849
859	0.4879722432
860	0.487940436
861	0.4872800754
862	0.4867139143
863	0.4864933881
864	0.4858734045
865	0.4849002372
866	0.4834708472
867	0.4826212111
868	0.4825881793
869	0.4822611367
870	0.4816787098
871	0.4811616328
872	0.48110764
873	0.4809268342
874	0.4806956503
875	0.4793493594
876	0.4788022111
877	0.4783643345
878	0.4772161432
879	0.4768541843
880	0.4766263837
881	0.4754868463
882	0.4746680243
883	0.4737617484
884	0.472421754
885	0.4721971615
886	0.4721788222
887	0.4717248812
888	0.4711230589
889	0.4705423741
890	0.4700336731
891	0.4700056687
892	0.469962497
893	0.469451065
894	0.4694373463
895	0.4691864347
896	0.4689573903
897	0.4687355598
898	0.4683923398
899	0.4679610118
900	0.4675281091
901	0.4674907764
902	0.4667788826
903	0.4662168192
904	0.4654665297
905	0.4654447563
906	0.4645839815
907	0.4638487501
908	0.4635995914
909	0.4631756602
910	0.462418669
911	0.462408769
912	0.4623934833
913	0.461833436
914	0.4602522434
915	0.4602282482
916	0.4600493305
917	0.459884955
918	0.458837823
919	0.4584895212
920	0.4584509045
921	0.4576364953
922	0.4568281071
923	0.4564346762
924	0.4564237604
925	0.4564138244
926	0.4561820545
927	0.4560266665
928	0.4560057694
929	0.4549842284
930	0.4544264339
931	0.454107464
932	0.4539743839
933	0.453832561
934	0.4532644421
935	0.4530642503
936	0.4526492992
937	0.4522202617
938	0.4522111288
939	0.4513862615
940	0.4513727169
941	0.4510357981
942	0.4507017295
943	0.4498075847
944	0.4497953745
945	0.4494469713
946	0.4494355913
947	0.4492924354
948	0.4492512395
949	0.4485991013
950	0.4483685845
951	0.44820668
952	0.4467949121
953	0.4467728631
954	0.446418816
955	0.4462682716
956	0.445728934
957	0.4456592343
958	0.4450249954
959	0.4447757989
960	0.4445101453
961	0.4440956779
962	0.4440451736
963	0.4439828087
964	0.4438065364
965	0.4429806242
966	0.4429604206
967	0.4425397339
968	0.4425302672
969	0.4419903686
970	0.4417364033
971	0.4401829549
972	0.4400165199
973	0.4399917651
974	0.4393970046
975	0.4393005765
976	0.4392802893
977	0.4385303046
978	0.4384107534
979	0.438191776
980	0.4376613197
981	0.4370242434
982	0.4363481381
983	0.4363074537
984	0.4355705909
985	0.4350135378
986	0.4349935335
987	0.4341485746
988	0.4338245605
989	0.4335033422
990	0.4334779084
991	0.4332542005
992	0.4329936215
993	0.4328465362
994	0.4325007734
995	0.4322700418
996	0.4320809425
997	0.4317896534
998	0.4313703723
999	0.4307061454
