iter	RMSE
223	71.54453173
224	71.3635807
225	71.13373322
226	70.95337666
227	70.73759865
228	70.47049175
229	70.27484238
230	70.07593975
231	69.86917735
232	69.71730439
233	69.52569657
234	69.30210498
235	69.10762125
236	68.89639461
237	68.69041801
238	68.52242044
239	68.38690141
240	68.15924053
241	67.96030056
242	67.75448529
243	67.62063496
244	67.43686517
245	67.25980593
246	67.1090832
247	66.98100236
248	66.79502971
249	66.64415994
250	66.51776779
251	66.35810119
252	66.16144343
253	65.97090461
254	65.82985617
255	65.6531978
256	65.49384106
257	65.36182823
258	65.21197247
259	65.09237315
260	64.99725569
261	64.82972349
262	64.64943103
263	64.52416668
264	64.35362047
265	64.22816624
266	64.07341968
267	63.94610983
268	63.80362084
269	63.66599732
270	63.51837408
271	63.38141563
272	63.26557314
273	63.08739163
274	63.00418197
275	62.84542414
276	62.68992563
277	62.5645144
278	62.45770839
279	62.35253627
280	62.24904979
281	62.14522314
282	62.01576325
283	61.9287617
284	61.81424477
285	61.70043192
286	61.56075748
287	61.40721799
288	61.31515568
289	61.20265767
290	61.06855768
291	60.9286278
292	60.83317404
293	60.72094303
294	60.60782279
295	60.48266321
296	60.35232805
297	60.24936471
298	60.11524843
299	59.95914543
300	59.84618633
301	59.70375788
302	59.62313696
303	59.54850632
304	59.42576298
305	59.30275866
306	59.20987963
307	59.08043583
308	59.00389932
309	58.9032424
310	58.79836984
311	58.71181922
312	58.64219496
313	58.50124271
314	58.40121941
315	58.28321992
316	58.17871883
317	58.11786525
318	58.03068333
319	57.95034241
320	57.87607677
321	57.748565
322	57.7073588
323	57.60302754
324	57.50872281
325	57.36160971
326	57.26995819
327	57.17920445
328	57.08847716
329	57.04686916
330	56.96152049
331	56.89957736
332	56.78940302
333	56.71218373
334	56.61033155
335	56.53198698
336	56.37730877
337	56.28246292
338	56.18401782
339	56.11382689
340	56.043029
341	55.95068764
342	55.87599661
343	55.7871198
344	55.71322299
345	55.64352002
346	55.54309975
347	55.46983798
348	55.40185099
349	55.33356374
350	55.23900207
351	55.14135831
352	55.04570399
353	55.00472255
354	54.93734599
355	54.90675478
356	54.83051356
357	54.71922413
358	54.6571514
359	54.57648829
360	54.51011706
361	54.42206681
362	54.28917998
363	54.22126243
364	54.16340395
365	54.09109219
366	53.97825079
367	53.90473764
368	53.79293656
369	53.71491385
370	53.66026178
371	53.58892067
372	53.54102988
373	53.44828203
374	53.37139252
375	53.30649186
376	53.22981138
377	53.18519602
378	53.11891441
379	53.02865699
380	52.96302003
381	52.91519212
382	52.86304951
383	52.76542567
384	52.69745601
385	52.60093263
386	52.54953281
387	52.48557236
388	52.4247298
389	52.34676693
390	52.32670695
391	52.24415717
392	52.16692959
393	52.08346162
394	52.0372319
395	51.98158498
396	51.89852874
397	51.81335668
398	51.74274939
399	51.68307421
400	51.62449446
401	51.5627401
402	51.49265092
403	51.41162729
404	51.34294241
405	51.26469172
406	51.2055956
407	51.16672113
408	51.10658892
409	51.04965898
410	51.00259562
411	50.9399911
412	50.90685645
413	50.86287182
414	50.8108936
415	50.74275601
416	50.68786956
417	50.64322639
418	50.56879124
419	50.49358719
420	50.42894325
421	50.38627813
422	50.33316759
423	50.27780642
424	50.23407286
425	50.15885544
426	50.07277989
427	50.02410601
428	49.98399814
429	49.91021736
430	49.84299921
431	49.79516098
432	49.71458964
433	49.65543951
434	49.61766737
435	49.56410711
436	49.48133214
437	49.43974255
438	49.39030775
439	49.32704206
440	49.26156503
441	49.22058495
442	49.14248839
443	49.09872843
444	49.04040308
445	48.97972348
446	48.93474568
447	48.87696223
448	48.83852558
449	48.76298819
450	48.67108696
451	48.59587218
452	48.54346953
453	48.48196055
454	48.44004382
455	48.40918403
456	48.36448847
457	48.28532804
458	48.21865272
459	48.1652379
460	48.11577218
461	48.0549769
462	47.99621968
463	47.95880258
464	47.90337263
465	47.86851596
466	47.79920991
467	47.7562706
468	47.732144
469	47.69209051
470	47.64654437
471	47.61029749
472	47.57318404
473	47.52938885
474	47.49749252
475	47.47018859
476	47.42332509
477	47.36348377
478	47.34000693
479	47.28203127
480	47.24484687
481	47.17450718
482	47.15573497
483	47.11065868
484	47.04848742
485	46.96618528
486	46.92561777
487	46.86887001
488	46.81050212
489	46.74993956
490	46.69282901
491	46.67020422
492	46.63095454
493	46.57749016
494	46.52694602
495	46.46955099
496	46.42603574
497	46.38740686
498	46.34879905
499	46.30706355
500	46.23502406
501	46.16960185
502	46.14459619
503	46.10086543
504	46.03010775
505	45.97498946
506	45.93513535
507	45.90404773
508	45.86574925
509	45.83303761
510	45.78432171
511	45.75720012
512	45.71891517
513	45.68440718
514	45.65307563
515	45.62104571
516	45.59236193
517	45.57542101
518	45.53895929
519	45.52051
520	45.48741014
521	45.45430197
522	45.4176407
523	45.36522585
524	45.32817571
525	45.26946423
526	45.23967734
527	45.20750464
528	45.16778167
529	45.13881279
530	45.09843315
531	45.0769263
532	45.00991892
533	44.97581883
534	44.95577296
535	44.93477184
536	44.86641423
537	44.82769802
538	44.79598208
539	44.77968912
540	44.7505618
541	44.72960704
542	44.69863305
543	44.67519836
544	44.626625
545	44.59004789
546	44.56106617
547	44.54253657
548	44.48980813
549	44.4685728
550	44.44185714
551	44.41162187
552	44.38077514
553	44.34243408
554	44.32203991
555	44.30077413
556	44.27123972
557	44.23499866
558	44.14921377
559	44.10367867
560	44.08194081
561	44.05853753
562	43.99810608
563	43.9731255
564	43.93750097
565	43.90207313
566	43.87968769
567	43.82759004
568	43.80930926
569	43.78038651
570	43.71980213
571	43.68248906
572	43.64038471
573	43.59802668
574	43.57086063
575	43.53901134
576	43.51199019
577	43.49462813
578	43.4734855
579	43.45419022
580	43.41524968
581	43.37898537
582	43.34649775
583	43.3154668
584	43.30041405
585	43.26734564
586	43.24549528
587	43.21968081
588	43.19916469
589	43.15437993
590	43.1362396
591	43.12050854
592	43.10076011
593	43.07820605
594	43.06283698
595	43.03931838
596	43.02840565
597	43.00685499
598	42.98911113
599	42.97239926
600	42.91500549
601	42.89381911
602	42.87279181
603	42.8532195
604	42.82635161
605	42.80875277
606	42.75461266
607	42.73427133
608	42.71440056
609	42.69752187
610	42.67997486
611	42.65779448
612	42.6411997
613	42.61345386
614	42.58163344
615	42.56532677
616	42.54743269
617	42.53152345
618	42.51400125
619	42.46027721
620	42.43050673
621	42.40606069
622	42.3873342
623	42.37314794
624	42.35503612
625	42.3255456
626	42.30847127
627	42.29171895
628	42.27198695
629	42.23296636
630	42.20606679
631	42.18985616
632	42.17504215
633	42.16254399
634	42.1475132
635	42.13074953
636	42.1147316
637	42.08817881
638	42.07986402
639	42.06552025
640	42.05258473
641	42.03421712
642	42.01992721
643	42.00608102
644	41.98189945
645	41.9650932
646	41.93152923
647	41.91648735
648	41.89865699
649	41.87479169
650	41.8559005
651	41.84261137
652	41.80670403
653	41.74696543
654	41.71225135
655	41.70075824
656	41.68511666
657	41.66956277
658	41.64902169
659	41.63463143
660	41.61110249
661	41.59544831
662	41.58482908
663	41.55395241
664	41.50482952
665	41.49028203
666	41.44261431
667	41.42864653
668	41.39817158
669	41.38423475
670	41.37348091
671	41.33362669
672	41.31914535
673	41.3059615
674	41.29243783
675	41.27694825
676	41.2650183
677	41.25848317
678	41.24517453
679	41.23868087
680	41.21624167
681	41.18025375
682	41.14491794
683	41.13129069
684	41.07053333
685	41.06079782
686	41.04739081
687	41.03444066
688	41.00258798
689	40.98971372
690	40.98064379
691	40.97164951
692	40.96011922
693	40.9489732
694	40.93911034
695	40.92784718
696	40.91526619
697	40.90418307
698	40.85743788
699	40.80283815
700	40.74400225
701	40.70071783
702	40.68967343
703	40.66770319
704	40.65539707
705	40.62980987
706	40.60983887
707	40.57192575
708	40.56096985
709	40.52349724
710	40.49047875
711	40.45340324
712	40.42602698
713	40.38560512
714	40.37375596
715	40.36192892
716	40.35035837
717	40.34056291
718	40.33288337
719	40.29613778
720	40.25994313
721	40.217656
722	40.17794681
723	40.15357576
724	40.1407373
725	40.10443908
726	40.0527115
727	40.00745716
728	39.99706178
729	39.93619206
730	39.89254916
731	39.88163983
732	39.86988229
733	39.8320808
734	39.82159246
735	39.8015774
736	39.76616583
737	39.72625253
738	39.71588958
739	39.70665195
740	39.69574376
741	39.68493961
742	39.65008522
743	39.63919688
744	39.63156628
745	39.61961014
746	39.57059729
747	39.56161266
748	39.52679102
749	39.51507954
750	39.4807803
751	39.46061015
752	39.42211871
753	39.37823405
754	39.35198183
755	39.30913048
756	39.29898048
757	39.28881184
758	39.25514328
759	39.245136
760	39.2361061
761	39.18528034
762	39.12778699
763	39.10711981
764	39.0746961
765	39.0643134
766	39.05469126
767	39.04347945
768	39.00422718
769	38.98065652
770	38.9629203
771	38.93155101
772	38.89817203
773	38.88910496
774	38.88012921
775	38.87021572
776	38.8606402
777	38.83043706
778	38.8209565
779	38.76574924
780	38.74891027
781	38.73965237
782	38.71692209
783	38.70642352
784	38.70153064
785	38.6923671
786	38.65656335
787	38.64754117
788	38.63123334
789	38.61764892
790	38.60779333
791	38.58972981
792	38.58319742
793	38.54407707
794	38.53530211
795	38.52503915
796	38.49299206
797	38.48759909
798	38.4697832
799	38.43809119
800	38.4090042
801	38.40416968
802	38.38917835
803	38.38038733
804	38.33245519
805	38.30354502
806	38.29888215
807	38.28358723
808	38.27557759
809	38.25426776
810	38.24736557
811	38.23755777
812	38.22749852
813	38.21886886
814	38.19074031
815	38.15941817
816	38.15477436
817	38.13713143
818	38.12826484
819	38.0950518
820	38.07945338
821	38.05176104
822	38.01954822
823	38.01239965
824	37.98177949
825	37.9772396
826	37.9681904
827	37.94484217
828	37.94032791
829	37.93471667
830	37.91773799
831	37.90425248
832	37.89710464
833	37.87217271
834	37.82056262
835	37.81128915
836	37.80204645
837	37.75796309
838	37.71900503
839	37.71119312
840	37.70680763
841	37.69869018
842	37.69435217
843	37.66819996
844	37.66250997
845	37.64860413
846	37.64090441
847	37.63554239
848	37.60407833
849	37.59525688
850	37.58538088
851	37.54851167
852	37.52878265
853	37.50367392
854	37.48916276
855	37.45205533
856	37.44426351
857	37.42869469
858	37.41942855
859	37.37021445
860	37.36253202
861	37.33896808
862	37.331597
863	37.31342214
864	37.282624
865	37.2743808
866	37.25167747
867	37.24454745
868	37.23564853
869	37.20597845
870	37.18329928
871	37.17743919
872	37.17339292
873	37.15090188
874	37.12791259
875	37.11215524
876	37.09798738
877	37.07065212
878	37.03315293
879	37.02450115
880	37.01736534
881	37.00496487
882	36.97592628
883	36.96573505
884	36.94402625
885	36.92074471
886	36.91226186
887	36.89786198
888	36.88741768
889	36.8801319
890	36.84429956
891	36.84038579
892	36.83047671
893	36.81333512
894	36.77877431
895	36.77490275
896	36.75192642
897	36.7480916
898	36.71857369
899	36.68181448
900	36.66085078
901	36.65098616
902	36.64715764
903	36.64097976
904	36.63358734
905	36.60443053
906	36.57972032
907	36.53895643
908	36.53191995
909	36.51580115
910	36.48175673
911	36.45709728
912	36.4498629
913	36.44371897
914	36.40945879
915	36.39816318
916	36.38468424
917	36.37232373
918	36.36865429
919	36.33275658
920	36.3203305
921	36.28699062
922	36.25340272
923	36.24021495
924	36.22804571
925	36.2179394
926	36.21017726
927	36.18649962
928	36.15091171
929	36.11039893
930	36.09362882
931	36.05899173
932	36.04490706
933	36.0412509
934	36.03371498
935	36.01397988
936	36.00120828
937	35.98858833
938	35.98497835
939	35.95220076
940	35.94861761
941	35.94128419
942	35.92173825
943	35.90237346
944	35.86944947
945	35.84634874
946	35.819702
947	35.81614547
948	35.79730441
949	35.79375863
950	35.78640937
951	35.76654435
952	35.75134703
953	35.74784832
954	35.74436748
955	35.73881191
956	35.73535993
957	35.70307206
958	35.6938182
959	35.68124196
960	35.6762488
961	35.67161894
962	35.65008921
963	35.64296112
964	35.6395918
965	35.62104744
966	35.58962666
967	35.58627543
968	35.57914066
969	35.55844075
970	35.54887321
971	35.52963913
972	35.52065458
973	35.51736259
974	35.50801371
975	35.49279129
976	35.46823682
977	35.44645114
978	35.43784087
979	35.41913874
980	35.40429148
981	35.38617447
982	35.36822403
983	35.35046841
984	35.33486964
985	35.32823103
986	35.32216393
987	35.31188392
988	35.30867131
989	35.29009071
990	35.2790936
991	35.26148674
992	35.23673924
993	35.2287196
994	35.20084353
995	35.19501317
996	35.18199504
997	35.15136548
998	35.13072915
999	35.11953808
