Index,TE ,C,Cr,W,Si,Mn,V,Ta,Zr,Y,Ti,N,NT ,Nt ,TT ,Tt ,Ttest 
230,18.1,0.12,8.91,1.08,0.04,0.48,0.2,0.14,0,0,0.006,0.02,980,30,760,90,25
203,14.2,0.092,8.87,1.71,0.01,0.28,0.19,0.002,0,0,0,0,1050,30,750,90,200
164,15.4,0.09,9,2,0.09,0.5,0.18,0.09,0,0,0,0,1030,30,750,60,25
95,12.3,0.1,8.72,2.09,0.23,0.43,0.23,0.07,0,0,0,0,1050,30,750,60,25
165,18,0.12,9.11,1.52,0.03,0.41,0.19,0.2,0,0,0,0.002,1000,40,740,90,400
126,24.1,0.11,8.7,1,0,0.44,0.19,0.1,0,0,0,0,980,27,760,90,600
257,14.8,0.097,8.99,2.01,0.049,0.5,0.2,0.1,0,0,0.002,0.015,1050,60,780,30,400
147,17,0.12,8.91,1.44,0,0.49,0.2,0.15,0,0,0,0,980,30,760,90,400
132,31.34,0.12,8.84,2.05,0.77,0.51,0.24,0.11,0,0,0,0,1050,60,750,120,550
194,28,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.05,0.0029,1050,30,750,90,650
233,20.27,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.03,0.003,1050,30,750,90,500
170,21.5,0.11,9.4,1.35,0.05,0.45,0.22,0.071,0,0.071,0,0.0022,1050,30,750,90,300
250,21,0.097,8.99,2.01,0.049,0.5,0.2,0.1,0,0,0.002,0.015,1050,60,780,30,600
210,14.85,0.12,8.99,2.06,0.06,0.65,0.24,0.06,0,0,0.005,0.02,980,30,763,90,450
13,20.5,0.12,9.11,1.52,0.03,0.41,0.19,0.2,0,0,0,0.002,1000,40,740,90,50
108,22.1,0.096,8.97,2.01,0.05,0.49,0.2,0.14,0,0,0.002,0.0151,1050,60,780,30,25
137,14.2,0.12,8.99,2.06,0.06,0.65,0.24,0.06,0,0,0.005,0.02,980,30,763,90,250
102,23.2,0.11,9.4,1.35,0.05,0.45,0.21,0.073,0,0.036,0,0.0022,1050,30,750,90,600
81,23.3,0.1,8.74,0.94,0.09,0.23,0.18,0.06,0.009,0,0.005,0.004,1000,40,750,70,25
128,17.3,0.099,7.88,1.78,0.1,0.45,0.19,0.093,0,0,0.001,0.0098,1040,40,750,60,200
136,13.2,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0,0,0.005,0.03,980,15,765,90,400
77,19.2,0.11,9.4,1.35,0.05,0.45,0.21,0.073,0,0.036,0,0.0022,1050,30,750,90,500
122,28,0.099,7.88,1.78,0.1,0.45,0.19,0.093,0,0,0.001,0.0098,1040,40,750,60,600
84,14,0.09,9,1.06,0.13,0.43,0.23,0.075,0,0,0,0.0036,1000,30,650,90,25
199,27.56,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.01,0.0027,1050,30,750,90,25
75,17,0.08,9.04,1,0.09,0.55,0.22,0.06,0,0,0.005,0.0226,980,30,763,90,25
71,15.4,0.08,9.04,1,0.09,0.55,0.22,0.06,0,0,0.005,0.0226,980,30,763,90,200
240,13.11,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.013,0.043,0,0.0157,1050,30,750,90,300
85,15.73,0.096,8.97,2.01,0.05,0.49,0.2,0.14,0,0,0.002,0.0151,1050,60,780,30,400
20,23.1,0.11,9.4,1.35,0.05,0.45,0.22,0.071,0,0.071,0,0.0022,1050,30,750,90,500
79,23.5,0.11,8.86,2.07,0.05,0.5,0.24,0.11,0,0,0,0,1050,60,750,120,500
