Subfolder,First_Value
1 Split,0.7517972034088881
10 Split,0.7923261637287521
2 Split,0.8108272491142424
3 Split,0.7637124070634627
4 Split,0.7885721808330091
5 Split,0.806414283554185
6 Split,0.7477592193095206
7 Split,0.7626015833470623
8 Split,0.7980266688899359
9 Split,0.7672761512640365
