Subfolder,First_Value
1 Split,0.7927762131078886
10 Split,0.7834356818661268
2 Split,0.806130352771017
3 Split,0.7991057642554347
4 Split,0.7725952871029075
5 Split,0.7625696014947575
6 Split,0.759911183241974
7 Split,0.8265082187164138
8 Split,0.8015670547793672
9 Split,0.7719245892024218
