iter	RMSE
412	0.8893676262
413	0.887559751
414	0.886113324
415	0.8819363623
416	0.8806776386
417	0.8780499843
418	0.876311655
419	0.8747551098
420	0.8723850495
421	0.8696154117
422	0.8661244552
423	0.8646452146
424	0.861462783
425	0.86043433
426	0.8569206389
427	0.8545352656
428	0.8541758482
429	0.8531446317
430	0.8527583477
431	0.8507455974
432	0.849501917
433	0.8465280449
434	0.8444073682
435	0.8424954653
436	0.8402245984
437	0.8378905322
438	0.8347152015
439	0.8333451033
440	0.8317514276
441	0.8294338436
442	0.8272323537
443	0.824269641
444	0.8216552184
445	0.8208321304
446	0.8180054904
447	0.8163239277
448	0.8136493043
449	0.8101305219
450	0.8093828548
451	0.8067257883
452	0.8043567787
453	0.8021688024
454	0.7992770477
455	0.7974391283
456	0.7954695702
457	0.7936024416
458	0.7917458118
459	0.7888496473
460	0.7886107431
461	0.7855320128
462	0.7827131412
463	0.7798091348
464	0.7776780384
465	0.7768027699
466	0.7757253043
467	0.7742583644
468	0.7727173765
469	0.7695553881
470	0.7681272291
471	0.7663596072
472	0.7639220857
473	0.7630677435
474	0.760804979
475	0.7582517603
476	0.7563374039
477	0.7561052134
478	0.7543198098
479	0.7534836928
480	0.7515939253
481	0.7498799618
482	0.7482013204
483	0.7467290275
484	0.7444418789
485	0.7433019189
486	0.7409247062
487	0.7403881523
488	0.7381913924
489	0.7354763401
490	0.7337863646
491	0.7327873002
492	0.7302373108
493	0.7285859014
494	0.7278470321
495	0.7256891733
496	0.7238003074
497	0.7220374144
498	0.7199720576
499	0.7181260293
500	0.7163953809
501	0.7152303679
502	0.7145356958
503	0.7129193108
504	0.7120616942
505	0.7102252348
506	0.709297241
507	0.7071500728
508	0.7050462097
509	0.7048156156
510	0.7028562468
511	0.70261223
512	0.7023572465
513	0.702107227
514	0.700102592
515	0.6992213071
516	0.6978737472
517	0.6957974741
518	0.6941002764
519	0.6920934311
520	0.6919112425
521	0.6902441108
522	0.6884581243
523	0.6868750256
524	0.6866643518
525	0.6851168529
526	0.684179581
527	0.6825512227
528	0.6806151924
529	0.6790682274
530	0.6773188606
531	0.6771553333
532	0.6764410249
533	0.6746908154
534	0.6722264623
535	0.6707453199
536	0.6705884438
537	0.6704356075
538	0.6690677563
539	0.6676335271
540	0.6674326175
541	0.6651825398
542	0.6631172829
543	0.6621161114
544	0.6619693896
545	0.6617653896
546	0.6605301646
547	0.659192501
548	0.6577455281
549	0.6575930685
550	0.6552854043
551	0.6533889271
552	0.6519487847
553	0.6510351512
554	0.6493927547
555	0.6492543319
556	0.6475570575
557	0.6462869789
558	0.645172938
559	0.64462881
560	0.6421739887
561	0.6407815301
562	0.6406287664
563	0.6404538732
564	0.6396776498
565	0.639232833
566	0.6384126789
567	0.6382247617
568	0.6375518175
569	0.6359621458
570	0.6351064756
571	0.6335244974
572	0.6323279259
573	0.6312099369
574	0.6289625569
575	0.6277259864
576	0.6270228926
577	0.6259942536
578	0.6258701593
579	0.6244577998
580	0.6243224318
581	0.6237853993
582	0.6236578634
583	0.6225319846
584	0.6216514702
585	0.6204353859
586	0.61933529
587	0.6188958734
588	0.6187354476
589	0.6182169599
590	0.6165442377
591	0.6151396967
592	0.6136619256
593	0.6135222304
594	0.6120167444
595	0.6118840093
596	0.6105508943
597	0.6100772609
598	0.6093434256
599	0.607298773
600	0.6064632983
601	0.6051769019
602	0.6045553696
603	0.6044258279
604	0.6026810049
605	0.6017466206
606	0.5990116612
607	0.5981850975
608	0.597611426
609	0.5965621521
610	0.5954378004
611	0.5941974143
612	0.5929931065
613	0.5924229268
614	0.5913145569
615	0.5903331031
616	0.5892137841
617	0.5873561777
618	0.5872667347
619	0.5854812784
620	0.5853591753
621	0.5852406502
622	0.5843060558
623	0.5831472041
624	0.5819077374
625	0.5809727101
626	0.5801534251
627	0.5788342556
628	0.577586762
629	0.5774731344
630	0.5772181952
631	0.5762881196
632	0.5754083881
633	0.5748211386
634	0.5741842119
635	0.5740615584
636	0.573249989
637	0.5719479694
638	0.5710569311
639	0.5692604415
640	0.5688281557
641	0.5687154356
642	0.5685847093
643	0.5680265046
644	0.5662789095
645	0.5649549885
646	0.564837442
647	0.5642383263
648	0.5641069216
649	0.563033518
650	0.5624598857
651	0.5610804655
652	0.5609602171
653	0.5598632097
654	0.558857673
655	0.5587762465
656	0.5574877992
657	0.5568963778
658	0.5556733996
659	0.5546797405
660	0.5540378451
661	0.5539085127
662	0.5538325724
663	0.5524686267
664	0.5513765354
665	0.5503371571
666	0.5489432402
667	0.5484215802
668	0.5469750489
669	0.5462424242
670	0.545246142
671	0.5439748086
672	0.5428697314
673	0.541176802
674	0.5402982299
675	0.5386463595
676	0.5373588653
677	0.5372618911
678	0.5362393333
679	0.5358007719
680	0.5347723782
681	0.5340280341
682	0.5333009302
683	0.5327899939
684	0.5327076501
685	0.5319713847
686	0.5305055532
687	0.5304016056
688	0.5302927404
689	0.5292260128
690	0.5277120435
691	0.5262666915
692	0.5257871662
693	0.5249059674
694	0.5243290332
695	0.5230757527
696	0.5224815209
697	0.5223089724
698	0.5219079372
699	0.5214849112
700	0.5205686158
701	0.5199188586
702	0.5192674137
703	0.518328721
704	0.5182346316
705	0.5162423278
706	0.515080427
707	0.5146624112
708	0.5139052195
709	0.5138233524
710	0.5127051484
711	0.5121458097
712	0.5110666828
713	0.509631218
714	0.5091118809
715	0.5081416738
716	0.5073704003
717	0.5063159561
718	0.5062332442
719	0.5061373248
720	0.5054196236
721	0.5045972218
722	0.503769599
723	0.5019801279
724	0.5016611519
725	0.500167133
726	0.5000681513
727	0.4987311206
728	0.498120132
729	0.4973123954
730	0.4964547358
731	0.4954591492
732	0.4949405639
733	0.4935091828
734	0.492193272
735	0.4917753192
736	0.4905409213
737	0.4904670817
738	0.4893198774
739	0.4888933775
740	0.4888318754
741	0.4887384338
742	0.4876219231
743	0.4872243601
744	0.4858307521
745	0.4847866268
746	0.4835638398
747	0.4831728433
748	0.4823752029
749	0.4809294059
750	0.4795825171
751	0.479513406
752	0.4784006947
753	0.4775979435
754	0.4764981809
755	0.4758581764
756	0.475209465
757	0.4748026912
758	0.4742392818
759	0.4741726877
760	0.4733589087
761	0.47234244
762	0.4710530799
763	0.4702921382
764	0.4698536089
765	0.4691793017
766	0.4681992435
767	0.4681153782
768	0.4673711232
769	0.4665357456
770	0.4664880486
771	0.4664068549
772	0.466016681
773	0.4653843064
774	0.464485997
775	0.4641746278
776	0.4640803861
777	0.4634745314
778	0.4621959032
779	0.461216015
780	0.4605398776
781	0.4596484179
782	0.4595785142
783	0.4593679283
784	0.4593187773
785	0.4583553644
786	0.4570832323
787	0.4570195686
788	0.4569184057
789	0.4563124224
790	0.4557039238
791	0.4550191812
792	0.4546384121
793	0.4536456854
794	0.4535943237
795	0.4535257012
796	0.4528969522
797	0.4523099466
798	0.45159805
799	0.4512451586
800	0.4511626719
801	0.4505921117
802	0.4498864061
803	0.4493796775
804	0.4486703325
805	0.4485969133
806	0.4481732691
807	0.4480923053
808	0.447165942
809	0.4462937338
810	0.445438574
811	0.4449004891
812	0.4438238222
813	0.4429182888
814	0.4419621092
815	0.4415661581
816	0.4406840078
817	0.4395065058
818	0.4380458782
819	0.4372177275
820	0.4366676953
821	0.4360007852
822	0.4348726361
823	0.433979824
824	0.4331316556
825	0.4326816476
826	0.432047789
827	0.4318028873
828	0.4317286863
829	0.4305368153
830	0.4297142306
831	0.4288876599
832	0.4281152248
833	0.4280663872
834	0.4272477111
835	0.4267974156
836	0.4262263091
837	0.426135942
838	0.4256490367
839	0.4255541673
840	0.4246797641
841	0.4241800665
842	0.423121988
843	0.422669786
844	0.4214751073
845	0.4205399771
846	0.4196553802
847	0.4191973694
848	0.4183974012
849	0.4183393812
850	0.4171115642
851	0.416686627
852	0.4166182658
853	0.4161801788
854	0.4154243282
855	0.4147536863
856	0.4143705583
857	0.4139517096
858	0.4134718877
859	0.4130701924
860	0.4124175759
861	0.4119862778
862	0.4115025861
863	0.4109229238
864	0.4108662886
865	0.4101542628
866	0.4090176995
867	0.4083805224
868	0.4071926588
869	0.4065307499
870	0.4060500077
871	0.4054105486
872	0.4049903504
873	0.4044042991
874	0.4041467936
875	0.4032796818
876	0.4032215179
877	0.4031728397
878	0.4026080335
879	0.4019182531
880	0.4015865566
881	0.4014186326
882	0.4002611111
883	0.4001564792
884	0.399954745
885	0.3991884597
886	0.3984396716
887	0.3979185658
888	0.3971715386
889	0.3963874832
890	0.3963302987
891	0.3962578453
892	0.3955972469
893	0.3955417508
894	0.3951435711
895	0.3950851977
896	0.3943504831
897	0.3940240409
898	0.3935139075
899	0.3934491665
900	0.3932012396
901	0.3927493562
902	0.3925129269
903	0.3920249964
904	0.3910881244
905	0.390563223
906	0.3897026935
907	0.3896647206
908	0.3893744676
909	0.3886442912
910	0.3885935564
911	0.3885271151
912	0.3884663715
913	0.3884140448
914	0.3877921426
915	0.3877506208
916	0.387474917
917	0.3869413722
918	0.3857407843
919	0.385134875
920	0.3844611147
921	0.3835787655
922	0.383544975
923	0.3831058268
924	0.3826249603
925	0.3820180911
926	0.3815334926
927	0.3808698899
928	0.3802113859
929	0.3799559921
930	0.3792282571
931	0.3786383292
932	0.3785924042
933	0.3783095202
934	0.3778100998
935	0.377762658
936	0.3776603584
937	0.3773322972
938	0.3763256927
939	0.3753889108
940	0.3750506821
941	0.3741229548
942	0.3736042358
943	0.3731582673
944	0.372600707
945	0.3722840725
946	0.3719101897
947	0.3710116729
948	0.370944894
949	0.370906727
950	0.3703168397
951	0.3701063028
952	0.3689162038
953	0.3682179864
954	0.367440647
955	0.3668370485
956	0.3661829528
957	0.3656744107
958	0.3656406385
959	0.365116221
960	0.3645480454
961	0.364000937
962	0.3639444642
963	0.3636400715
964	0.3629202725
965	0.3625030773
966	0.3624623988
967	0.3616675508
968	0.3611480686
969	0.3606507371
970	0.3600000478
971	0.3595697806
972	0.3592326895
973	0.3590735391
974	0.3584648716
975	0.3580952443
976	0.3575214025
977	0.3572471658
978	0.3567552684
979	0.3562772091
980	0.3554984461
981	0.3550213248
982	0.3542274725
983	0.3540188419
984	0.3533936109
985	0.3530222051
986	0.3520831886
987	0.3517117568
988	0.3508284382
989	0.3504548645
990	0.3497121624
991	0.3494257957
992	0.3488675658
993	0.348446267
994	0.3481051838
995	0.347906672
996	0.3473886101
997	0.3465336371
998	0.3465001792
999	0.3460697943
1000	0.3454471677
1001	0.3449993262
1002	0.3445221253
1003	0.3442501489
1004	0.3439558154
1005	0.3439190989
1006	0.3437155583
1007	0.343192656
1008	0.3431473981
1009	0.3425830639
1010	0.3417515347
1011	0.3412402968
1012	0.3409976354
1013	0.3403968815
1014	0.340315197
1015	0.3401884885
1016	0.3401318038
1017	0.3399551213
1018	0.3397746441
1019	0.3393061128
1020	0.3388119065
1021	0.3383459593
1022	0.3381582311
1023	0.3377044088
1024	0.3370942636
1025	0.3370566075
1026	0.3367292929
1027	0.3362253027
1028	0.3349253993
1029	0.3346591973
1030	0.3339304906
1031	0.3334902819
1032	0.3325839237
1033	0.3318910166
1034	0.3313517411
1035	0.3309339423
1036	0.3309021911
1037	0.3304094349
1038	0.3302116356
1039	0.3295838285
1040	0.3293365134
1041	0.3290845412
1042	0.3286365585
1043	0.3284272443
1044	0.328381685
1045	0.328031924
1046	0.3277997989
1047	0.3275680527
1048	0.3266362893
1049	0.3264589703
1050	0.3264367455
1051	0.3261774079
1052	0.3261228704
1053	0.3254937091
1054	0.3254559402
1055	0.3250443715
1056	0.3247438557
1057	0.3240642248
1058	0.3237990207
1059	0.3237612502
1060	0.3233769296
1061	0.3229126864
1062	0.3226544802
1063	0.3226224463
1064	0.3225027769
1065	0.3220548378
1066	0.3217054413
1067	0.3209004972
1068	0.3205067468
1069	0.320292018
1070	0.3199392346
1071	0.3192778473
1072	0.3188543907
1073	0.3183041057
1074	0.31800239
1075	0.3178469421
1076	0.3178183819
1077	0.3171147657
1078	0.316871241
1079	0.3168435863
1080	0.3161939001
1081	0.3158373842
1082	0.3157150863
1083	0.3153244627
1084	0.3150901549
1085	0.314864714
1086	0.3143318242
1087	0.3137227617
1088	0.3136917297
1089	0.3133380894
1090	0.3128242019
1091	0.3123787367
1092	0.3119215102
1093	0.3113997181
1094	0.3107025345
1095	0.3105699638
1096	0.3100664478
1097	0.3098553417
1098	0.3098272333
1099	0.3094888147
1100	0.3092139422
1101	0.3091817682
1102	0.3089910917
1103	0.3081955076
1104	0.3077429593
1105	0.3077123434
1106	0.3070509731
1107	0.3065963712
1108	0.3063294962
1109	0.3063112848
1110	0.3057759893
1111	0.3054431208
1112	0.3049424002
1113	0.3047163186
1114	0.3041181896
1115	0.3034553022
1116	0.3032508087
1117	0.3029544991
1118	0.3024436458
1119	0.3017894948
1120	0.3016651804
1121	0.301284199
1122	0.3009945017
1123	0.3005342265
1124	0.2999093223
1125	0.2995699145
1126	0.2995385278
1127	0.2990666985
1128	0.2984585432
1129	0.2982785395
1130	0.2978789822
1131	0.2972571462
1132	0.2969873235
1133	0.2967922454
1134	0.2967713695
1135	0.296740714
1136	0.2962314533
1137	0.2955967285
1138	0.2950199352
1139	0.2945334664
1140	0.2943474936
1141	0.2939917582
1142	0.2935252287
1143	0.2931459335
1144	0.2927263703
1145	0.2923378428
1146	0.2919476507
1147	0.2915161234
1148	0.2913837174
1149	0.290878486
1150	0.2904663984
1151	0.289917334
1152	0.2896716087
1153	0.2894205931
1154	0.289002085
1155	0.2886414239
1156	0.2884206522
1157	0.2880918214
1158	0.2877376856
1159	0.2873437559
1160	0.2868804622
1161	0.2866993845
1162	0.2866645387
1163	0.2862772305
1164	0.2860735008
1165	0.2856803894
1166	0.2853876504
1167	0.2853356115
1168	0.2850793933
1169	0.2850628939
1170	0.284595059
1171	0.2839443216
1172	0.2835717841
1173	0.2833840682
1174	0.2828583776
1175	0.2828290482
1176	0.2826481799
1177	0.2826035286
1178	0.2819472209
1179	0.2815901878
1180	0.2813141433
1181	0.2806539574
1182	0.2800108532
1183	0.2799797803
1184	0.2795281277
1185	0.2795074468
1186	0.2791960589
1187	0.2791749709
1188	0.2785309607
1189	0.2782524911
1190	0.2779530826
1191	0.2779370363
1192	0.2775629639
1193	0.2773946288
1194	0.2768385953
1195	0.2763564021
1196	0.2757271552
1197	0.2753398104
1198	0.2749858658
1199	0.2746306602
1200	0.2742537105
1201	0.274228814
1202	0.2742026648
1203	0.2736710378
1204	0.2734443904
1205	0.2734254448
1206	0.2732954201
1207	0.2728489332
1208	0.2725453148
1209	0.2723017859
1210	0.272143943
1211	0.2720806908
1212	0.2715396767
1213	0.2711200321
1214	0.2708574153
1215	0.270520599
1216	0.2701654134
1217	0.2698006782
1218	0.2696360216
1219	0.2691543869
1220	0.2686385382
1221	0.2685715782
1222	0.2682206867
1223	0.2682054445
1224	0.2676413575
1225	0.2674154319
1226	0.2672567239
1227	0.266916647
1228	0.2663042357
1229	0.2659168251
1230	0.2655074
1231	0.2650462567
1232	0.2646848783
1233	0.2644410723
1234	0.2638496081
1235	0.2638259129
1236	0.2636040235
1237	0.2631774307
1238	0.2631366449
1239	0.2628271466
1240	0.2622493204
1241	0.2618890816
1242	0.261780561
1243	0.2612732821
1244	0.261043809
1245	0.2608713892
1246	0.2607152486
1247	0.260509994
1248	0.2604811053
1249	0.2602348586
1250	0.2598875381
1251	0.2596123216
1252	0.2590534162
1253	0.2590408456
1254	0.2583159251
1255	0.2578145051
1256	0.2574882353
1257	0.2572402442
1258	0.2569814622
1259	0.256967773
1260	0.2565937642
1261	0.2563630495
1262	0.256227434
1263	0.2557951037
1264	0.2554955775
1265	0.2554522961
1266	0.2550001985
1267	0.2545742213
1268	0.2545445225
1269	0.254233612
1270	0.2538558728
1271	0.2534414774
1272	0.2531356555
1273	0.2528674051
1274	0.2524730128
1275	0.2518733738
1276	0.2514675959
1277	0.2514451855
1278	0.2508666999
1279	0.2498507172
1280	0.2493610847
1281	0.2491263764
1282	0.2490456503
1283	0.24872377
1284	0.2484334193
1285	0.2481117739
1286	0.2476135518
1287	0.2474302028
1288	0.2473493137
1289	0.2467865763
1290	0.2466498373
1291	0.2464565791
1292	0.2461147687
1293	0.245935388
1294	0.2456394423
1295	0.2453620786
1296	0.2450892535
1297	0.2444875478
1298	0.2444752768
1299	0.244179674
1300	0.243592255
1301	0.2434180842
1302	0.2428613766
1303	0.2424523775
1304	0.2424389524
1305	0.2421758772
1306	0.2419138188
1307	0.240967656
1308	0.2407249321
1309	0.240412179
1310	0.2401303959
1311	0.2401170878
1312	0.2399104134
1313	0.2395763203
1314	0.2391216581
1315	0.2390512475
1316	0.2387639809
1317	0.238398055
1318	0.2380733902
1319	0.2380516961
1320	0.2379696609
1321	0.2376404851
1322	0.237279972
1323	0.2368965522
1324	0.2365522521
1325	0.2362383986
1326	0.235792706
1327	0.2354435322
1328	0.2353177956
1329	0.2351737928
1330	0.2346090791
1331	0.2346004034
1332	0.2341675509
1333	0.233834379
1334	0.2335190662
1335	0.2332988934
1336	0.2332846746
1337	0.2331156324
1338	0.2327797811
1339	0.2322347163
1340	0.2321550456
1341	0.2315747858
1342	0.2315610657
1343	0.2313183676
1344	0.2310072434
1345	0.2306609636
1346	0.2302258552
1347	0.2300652849
1348	0.2299165211
1349	0.2296780272
1350	0.2294440532
1351	0.2289675686
1352	0.2283670967
1353	0.2281201305
1354	0.2279578456
1355	0.2277853441
1356	0.2274774013
1357	0.2272024129
1358	0.227118436
1359	0.227108616
1360	0.2268901437
1361	0.2264404615
1362	0.2263668947
1363	0.2261091994
1364	0.2259029813
1365	0.2256725336
1366	0.2252877521
1367	0.2252334794
1368	0.2247706484
1369	0.2247566288
1370	0.224622936
1371	0.2244277253
1372	0.2243964436
1373	0.2239498203
1374	0.2236237783
1375	0.223208292
1376	0.2229352265
1377	0.2229257881
1378	0.2226132069
1379	0.2219360678
1380	0.2219237487
1381	0.2216358852
1382	0.2213744093
1383	0.22093854
1384	0.220632393
1385	0.2206168185
1386	0.2202960206
1387	0.2199407552
1388	0.2199322728
1389	0.2199270134
1390	0.2195205249
1391	0.2192323989
1392	0.2189114835
1393	0.2188832671
1394	0.2186925337
1395	0.2181543111
1396	0.2180252127
1397	0.2178667273
1398	0.2172899431
1399	0.217069013
1400	0.2166187771
1401	0.216336831
1402	0.2163247532
1403	0.2160469278
1404	0.2160390931
1405	0.2157004282
1406	0.2152705212
1407	0.2148322904
1408	0.2148226333
1409	0.2147405617
1410	0.2143827342
1411	0.2141806075
1412	0.2139524272
1413	0.2137376917
1414	0.2134864859
1415	0.2130815818
1416	0.2130728895
1417	0.2129763891
1418	0.2127166444
1419	0.212494345
1420	0.2123151328
1421	0.2120996832
1422	0.2118813179
1423	0.2115430168
1424	0.2115305162
1425	0.2115179227
1426	0.2111780303
1427	0.2108329365
1428	0.2107037373
1429	0.2103964965
1430	0.2103884949
1431	0.2099763075
1432	0.2098004938
1433	0.2094549252
1434	0.2090442011
1435	0.2085809037
1436	0.2085597676
1437	0.2079180885
1438	0.2076593279
1439	0.2071527156
1440	0.2070312377
1441	0.2068023992
1442	0.2066243588
1443	0.2065644322
1444	0.2060277677
1445	0.2057349647
1446	0.2055601182
1447	0.2052194418
1448	0.2049990616
1449	0.2047875145
1450	0.2045416612
1451	0.2043666029
1452	0.2041124324
1453	0.2041027916
1454	0.2037621926
1455	0.2033998998
1456	0.2033932883
1457	0.2033503538
1458	0.2032183246
1459	0.2030757927
1460	0.2026654899
1461	0.2024531125
1462	0.2023871456
1463	0.2021757441
1464	0.2020780408
1465	0.2019654637
1466	0.2019296506
1467	0.2014645357
1468	0.2013464697
1469	0.2012008714
1470	0.2010727323
1471	0.2010201469
1472	0.2009853472
1473	0.2008899031
1474	0.2007061664
1475	0.2005012924
1476	0.2002894233
1477	0.1999287765
1478	0.199795825
1479	0.1996898824
1480	0.1995900874
1481	0.1995362782
1482	0.1995145045
1483	0.1992180405
1484	0.1991140002
1485	0.1986747354
1486	0.1984362601
1487	0.1983877299
1488	0.1982582634
1489	0.1977769504
1490	0.1975741052
1491	0.1975349236
1492	0.1973329497
1493	0.1971284734
1494	0.1970579755
1495	0.1970517388
1496	0.1968011913
1497	0.1966189989
1498	0.1962850182
1499	0.1960605863
1500	0.1958918523
1501	0.1958052892
1502	0.195380274
1503	0.1953099039
1504	0.1951806251
1505	0.1951645337
1506	0.1948989381
1507	0.1948763411
1508	0.1945590202
1509	0.1942969689
1510	0.1941052346
1511	0.1939023151
1512	0.1937317742
1513	0.1934267378
1514	0.1932266142
1515	0.1929726527
1516	0.1928392363
1517	0.1926561179
1518	0.1926309615
1519	0.1925470822
1520	0.1924926508
1521	0.1924155592
1522	0.1920721624
1523	0.1918594102
1524	0.1918521702
1525	0.1918439678
1526	0.1916127226
1527	0.1916075264
1528	0.1914230427
1529	0.1910137131
1530	0.1910034426
1531	0.1908666091
1532	0.190341758
1533	0.1903224829
1534	0.1902858969
1535	0.1901905486
1536	0.1899848759
1537	0.1897389596
1538	0.1894540326
1539	0.1894244539
1540	0.1894064598
1541	0.18919684
1542	0.1890578997
1543	0.1890412007
1544	0.1888919355
1545	0.1888748037
