iter	Passed	Remaining
455	264	1764
456	264	1763
457	265	1762
458	265	1761
459	266	1760
460	267	1760
461	267	1759
462	268	1759
463	268	1758
464	269	1759
465	270	1759
466	271	1760
467	271	1761
468	272	1761
469	273	1760
470	273	1761
471	274	1760
472	275	1760
473	275	1760
474	276	1760
475	277	1761
476	277	1760
477	278	1760
478	278	1759
479	279	1759
480	280	1759
481	281	1759
482	281	1759
483	282	1759
484	282	1758
485	283	1757
486	283	1756
487	284	1755
488	284	1754
489	285	1753
490	286	1753
491	286	1753
492	287	1752
493	288	1752
494	288	1752
495	289	1752
496	289	1751
497	290	1749
498	290	1749
499	291	1749
500	292	1749
501	292	1748
502	293	1747
503	293	1747
504	294	1747
505	295	1747
506	295	1746
507	296	1746
508	297	1746
509	297	1746
510	298	1745
511	299	1745
512	299	1745
513	300	1744
514	300	1743
515	301	1743
516	302	1743
517	302	1743
518	303	1743
519	304	1742
520	304	1742
521	305	1742
522	305	1741
523	306	1740
524	306	1739
525	307	1738
526	307	1737
527	308	1736
528	309	1735
529	309	1735
530	310	1734
531	310	1733
532	311	1732
533	311	1731
534	312	1730
535	312	1729
536	313	1729
537	314	1729
538	314	1728
539	315	1728
540	316	1728
541	316	1728
542	317	1728
543	318	1728
544	318	1728
545	319	1727
546	319	1726
547	320	1726
548	321	1726
549	321	1726
550	322	1725
551	323	1725
552	323	1725
553	324	1724
554	324	1723
555	325	1721
556	325	1720
557	326	1719
558	326	1718
559	327	1718
560	327	1717
561	328	1717
562	329	1716
563	329	1716
564	330	1715
565	330	1714
566	331	1713
567	331	1712
568	332	1712
569	333	1711
570	333	1711
571	334	1711
572	335	1711
573	335	1711
574	336	1711
575	337	1712
576	337	1711
577	338	1711
578	339	1711
579	339	1711
580	340	1710
581	341	1710
582	341	1709
583	342	1710
584	343	1709
585	344	1711
586	344	1711
587	345	1711
588	346	1710
589	346	1710
590	347	1709
591	347	1709
592	348	1708
593	349	1708
594	349	1707
595	350	1707
596	351	1707
597	351	1707
598	352	1707
599	353	1706
600	353	1706
601	354	1705
602	355	1705
603	355	1704
604	356	1704
605	356	1704
606	357	1704
607	358	1704
608	358	1703
609	359	1702
610	360	1702
611	360	1701
612	361	1701
613	362	1701
614	362	1701
615	363	1700
616	363	1700
617	369	1721
618	369	1720
619	370	1719
620	370	1718
621	371	1716
622	371	1715
623	371	1714
624	372	1712
625	372	1711
626	373	1710
627	373	1709
628	374	1708
629	374	1706
630	375	1705
631	375	1704
632	376	1703
633	376	1702
634	377	1701
635	377	1699
636	377	1698
637	378	1697
638	378	1696
639	379	1695
640	379	1694
641	380	1693
642	380	1692
643	381	1691
644	382	1690
645	382	1690
646	383	1690
647	384	1690
648	384	1690
649	385	1689
650	386	1689
651	386	1689
652	387	1689
653	388	1688
654	388	1688
655	389	1688
656	390	1687
657	390	1687
658	391	1686
659	391	1686
660	392	1685
661	393	1685
662	393	1684
663	394	1684
664	394	1683
665	395	1682
666	396	1683
667	397	1683
668	397	1682
669	398	1682
670	398	1681
671	399	1681
672	400	1680
673	400	1679
674	401	1678
675	410	1714
676	410	1713
677	411	1712
678	411	1711
679	412	1710
680	412	1709
681	413	1708
682	414	1707
683	414	1706
684	415	1705
685	415	1705
686	416	1703
687	416	1702
688	417	1701
689	417	1700
690	418	1699
691	418	1698
692	418	1697
693	419	1695
694	419	1694
695	420	1693
696	420	1692
697	421	1690
698	421	1689
699	421	1687
700	422	1686
701	422	1685
702	423	1684
703	424	1683
704	424	1682
705	424	1681
706	425	1680
707	425	1679
708	426	1678
709	426	1677
710	427	1676
711	427	1675
712	428	1674
713	428	1673
714	429	1672
715	430	1672
716	430	1672
717	431	1672
718	432	1672
719	433	1672
720	433	1672
721	434	1671
722	435	1670
723	435	1670
724	437	1673
725	438	1674
726	438	1673
727	439	1672
728	439	1671
729	440	1670
730	440	1669
731	441	1669
732	441	1668
733	442	1667
734	442	1666
735	443	1664
736	443	1663
737	444	1662
738	444	1661
739	445	1661
740	445	1660
741	446	1659
742	447	1658
743	447	1658
744	448	1657
745	448	1656
746	449	1655
747	449	1655
748	450	1654
749	451	1654
750	451	1653
751	452	1652
752	452	1651
753	453	1650
754	453	1650
