Subfolder,First_Value
1 Split,0.8875
10 Split,0.8758333333333332
2 Split,0.9070833333333332
3 Split,0.8608333333333332
4 Split,0.8608333333333332
5 Split,0.8675
6 Split,0.8616666666666667
7 Split,0.8612500000000001
8 Split,0.9075
9 Split,0.875
