Index,TE ,C,Cr,W,Si,Mn,V,Ta,Zr,Y,Ti,N,NT ,Nt ,TT ,Tt ,Ttest 
105,28.0,0.099,7.88,1.78,0.1,0.45,0.19,0.093,0.0,0.0,0.001,0.0098,1040,40,750,60,600
106,14.0,0.09,9.0,1.06,0.13,0.43,0.23,0.075,0.0,0.0,0.0,0.0036,1000,30,650,90,25
107,27.56,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.01,0.0027,1050,30,750,90,25
108,17.0,0.08,9.04,1.0,0.09,0.55,0.22,0.06,0.0,0.0,0.005,0.0226,980,30,763,90,25
109,15.4,0.08,9.04,1.0,0.09,0.55,0.22,0.06,0.0,0.0,0.005,0.0226,980,30,763,90,200
110,13.11,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.013,0.043,0.0,0.0157,1050,30,750,90,300
111,15.73,0.096,8.97,2.01,0.05,0.49,0.2,0.14,0.0,0.0,0.002,0.0151,1050,60,780,30,400
112,23.1,0.11,9.4,1.35,0.05,0.45,0.22,0.071,0.0,0.071,0.0,0.0022,1050,30,750,90,500
113,23.5,0.11,8.86,2.07,0.05,0.5,0.24,0.11,0.0,0.0,0.0,0.0,1050,60,750,120,500
114,22.0,0.11,8.55,1.48,0.0,0.51,0.25,0.1,0.0,0.0,0.0,0.025,980,45,740,90,25
115,15.45,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.01,0.0027,1050,30,750,90,300
116,18.3,0.097,8.99,2.01,0.049,0.5,0.2,0.1,0.0,0.0,0.002,0.015,1050,60,780,30,500
117,23.0,0.12,8.84,2.05,0.77,0.51,0.24,0.11,0.0,0.0,0.0,0.0,1050,60,750,120,25
118,20.5,0.1,8.85,1.99,0.05,0.45,0.2,0.08,0.0,0.0,0.0,0.0231,1050,60,780,60,25
119,16.0,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.0,0.255,0.093,0.0157,1100,30,740,90,25
144,17.6,0.1,9.1,1.49,0.06,0.44,0.22,0.15,0.002,0.011,0.0,0.0031,1050,30,750,90,550
145,13.0,0.1,9.3,0.93,0.11,0.4,0.22,0.094,0.0,0.0,0.0,0.002,1000,60,650,120,25
146,18.0,0.12,8.95,2.01,0.23,0.51,0.24,0.0,0.0,0.0,0.01,0.0,1040,60,760,60,25
147,42.37,0.12,8.84,2.05,0.77,0.51,0.24,0.11,0.0,0.0,0.0,0.0,1050,60,750,120,650
148,15.6,0.1,8.92,2.02,0.01,0.01,0.26,0.069,0.0,0.0,0.04,0.0,1050,30,750,60,25
149,22.75,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0.0,0.0,0.005,0.03,980,30,763,90,600
150,17.35,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.0,0.0028,1050,30,750,90,550
151,22.0,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.03,0.003,1050,30,750,90,550
152,12.9,0.08,9.04,1.0,0.09,0.55,0.22,0.06,0.0,0.0,0.005,0.0226,980,30,763,90,500
153,24.87,0.11,9.3,1.51,0.06,0.45,0.21,0.15,0.0,0.014,0.008,0.0,1050,30,650,90,650
154,17.4,0.12,8.99,2.06,0.06,0.65,0.24,0.06,0.0,0.0,0.005,0.02,980,30,763,90,25
155,20.12,0.11,9.3,1.51,0.06,0.45,0.22,0.15,0.0,0.046,0.0,0.0153,1050,30,750,90,600
156,29.37,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.03,0.003,1050,30,750,90,25
157,21.0,0.1,9.0,1.5,0.0,0.45,0.2,0.15,0.0,0.2,0.0,0.0,980,30,760,90,25
158,12.32,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0.0,0.0,0.005,0.03,980,30,763,90,350
159,15.9,0.099,7.88,1.78,0.1,0.45,0.19,0.093,0.0,0.0,0.001,0.0098,1040,40,750,60,400
160,16.2,0.11,9.4,1.35,0.05,0.46,0.22,0.071,0.0,0.006,0.0,0.0023,1050,30,750,90,25
161,14.64,0.1,9.2,1.5,0.05,0.44,0.22,0.15,0.0,0.014,0.025,0.0,1050,30,650,90,300
162,23.8,0.1,8.85,1.99,0.05,0.45,0.2,0.08,0.0,0.0,0.0,0.0231,1050,60,780,60,400
163,15.0,0.09,8.8,1.02,0.13,0.44,0.21,0.089,0.0,0.0,0.014,0.002,1000,30,650,90,25
164,14.7,0.097,8.99,2.01,0.049,0.5,0.2,0.1,0.0,0.0,0.002,0.015,1050,60,780,30,300
165,12.7,0.13,8.94,1.45,0.0,0.44,0.19,0.15,0.0,0.0,0.0,0.0,980,30,760,90,550
166,17.4,0.11,9.3,1.51,0.06,0.45,0.22,0.15,0.0,0.046,0.0,0.0153,1050,30,750,90,25
167,25.8,0.1,9.1,1.49,0.05,0.46,0.22,0.15,0.002,0.001,0.0,0.0032,1050,30,750,90,650
168,28.0,0.12,8.79,2.01,0.22,0.52,0.24,0.11,0.0,0.0,0.0,0.0,1050,60,750,120,550
169,20.44,0.11,9.3,1.51,0.06,0.45,0.22,0.15,0.0,0.046,0.0,0.0153,1050,30,650,90,650
170,18.0,0.12,9.11,1.52,0.03,0.41,0.19,0.2,0.0,0.0,0.0,0.002,1000,40,740,90,200
171,20.0,0.096,8.97,2.01,0.05,0.49,0.2,0.14,0.0,0.0,0.002,0.0151,1050,60,780,30,600
172,14.38,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0.0,0.0,0.005,0.03,980,30,763,90,250
173,16.9,0.09,9.0,1.06,0.13,0.43,0.23,0.075,0.0,0.0,0.0,0.0036,1000,30,700,90,25
174,17.4,0.11,9.4,1.35,0.05,0.45,0.21,0.073,0.0,0.036,0.0,0.0022,1050,30,750,90,25
175,18.8,0.09,9.0,1.98,0.0,0.49,0.2,0.083,0.0,0.0,0.0,0.015,1050,60,780,60,600
176,17.3,0.098,9.3,0.97,0.02,0.6,0.24,0.0,0.0,0.0,0.0,0.055,1050,120,750,120,25
177,20.2,0.11,8.9,2.01,0.21,0.44,0.23,0.06,0.0,0.0,0.01,0.0,1040,60,760,60,25
178,15.13,0.12,8.99,2.06,0.06,0.65,0.24,0.06,0.0,0.0,0.005,0.02,980,30,763,90,350
179,17.2,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0.0,0.0,0.005,0.03,980,15,765,90,25
180,24.7,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.03,0.003,1050,30,750,90,600
181,18.0,0.09,9.0,1.98,0.0,0.49,0.2,0.083,0.0,0.0,0.0,0.015,1050,60,780,60,600
182,13.44,0.11,9.2,1.51,0.05,0.44,0.22,0.15,0.0,0.013,0.0,0.0,1050,30,650,90,300
183,20.0,0.09,9.0,1.98,0.0,0.49,0.2,0.083,0.0,0.0,0.0,0.015,1050,60,780,60,500
184,27.0,0.1,8.85,1.99,0.05,0.45,0.2,0.08,0.0,0.0,0.0,0.0231,1050,60,780,30,600
185,13.0,0.1,9.2,1.5,0.05,0.44,0.22,0.15,0.0,0.014,0.025,0.0,1050,30,650,90,500
186,27.31,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.013,0.043,0.0,0.0157,1050,30,750,90,650
187,38.47,0.12,8.84,2.05,0.77,0.51,0.24,0.11,0.0,0.0,0.0,0.0,1050,60,750,120,600
188,21.6,0.12,8.5,1.5,0.0,0.51,0.25,0.1,0.0,0.0,0.0,0.0067,980,45,740,90,25
189,15.7,0.092,8.87,1.71,0.01,0.28,0.19,0.002,0.0,0.0,0.0,0.0,1050,30,750,90,25
190,12.0,0.092,8.87,1.71,0.01,0.28,0.19,0.002,0.0,0.0,0.0,0.0,1050,30,750,90,400
191,23.5,0.11,9.4,1.35,0.05,0.46,0.22,0.071,0.0,0.006,0.0,0.0023,1050,30,750,90,650
192,23.6,0.11,9.3,1.51,0.06,0.45,0.22,0.15,0.0,0.253,0.0,0.0153,1100,30,740,90,650
193,13.68,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0.0,0.0,0.005,0.03,980,30,763,90,400
194,11.15,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.013,0.043,0.0,0.0157,1050,30,650,90,300
195,16.1,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.013,0.043,0.0,0.0157,1050,30,650,90,600
196,18.0,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.01,0.0027,1050,30,750,90,550
197,19.7,0.099,7.88,1.78,0.1,0.45,0.19,0.093,0.0,0.0,0.001,0.0098,1040,40,750,60,25
198,19.36,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.03,0.003,1050,30,750,90,300
199,29.72,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.013,0.043,0.0,0.0157,1050,30,650,90,650
200,27.6,0.11,9.4,1.35,0.05,0.45,0.22,0.071,0.0,0.071,0.0,0.0022,1050,30,750,90,650
201,34.0,0.11,8.86,2.07,0.05,0.5,0.24,0.11,0.0,0.0,0.0,0.0,1050,60,750,120,650
202,15.1,0.11,9.2,1.51,0.06,0.45,0.22,0.15,0.0,0.015,0.039,0.0,1050,30,650,90,550
203,9.6,0.11,9.3,1.51,0.06,0.45,0.22,0.15,0.0,0.046,0.0,0.0153,1050,30,650,90,300
204,20.3,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.0,0.0028,1050,30,750,90,600
205,12.8,0.1,9.1,1.49,0.05,0.46,0.22,0.15,0.002,0.001,0.0,0.0032,1050,30,750,90,300
206,16.3,0.099,7.88,1.78,0.1,0.45,0.19,0.093,0.0,0.0,0.001,0.0098,1040,40,750,60,250
207,22.8,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0.0,0.0,0.005,0.03,980,15,765,90,600
208,17.6,0.09,7.87,1.98,0.07,0.1,0.19,0.03,0.0,0.0,0.004,0.007,1040,38,750,60,25
209,16.47,0.11,9.2,1.5,0.05,0.45,0.22,0.14,0.003,0.005,0.0,0.0034,1050,30,750,90,550
210,23.9,0.11,9.2,1.51,0.06,0.45,0.22,0.15,0.0,0.015,0.039,0.0,1050,30,650,90,25
211,22.9,0.09,8.8,1.02,0.13,0.44,0.21,0.089,0.0,0.0,0.014,0.002,1000,30,760,90,25
212,12.2,0.08,9.04,1.0,0.09,0.55,0.22,0.06,0.0,0.0,0.005,0.0226,980,30,763,90,400
213,18.0,0.12,9.11,1.52,0.03,0.41,0.19,0.2,0.0,0.0,0.0,0.002,1000,40,740,90,150
214,13.66,0.11,9.2,1.51,0.05,0.44,0.22,0.15,0.0,0.013,0.0,0.0,1050,30,650,90,550
215,18.0,0.09,8.8,1.02,0.13,0.44,0.21,0.089,0.0,0.0,0.014,0.002,1000,30,700,90,25
216,27.0,0.099,7.88,1.78,0.1,0.45,0.19,0.093,0.0,0.0,0.001,0.0098,1040,40,750,60,550
217,14.2,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0.0,0.0,0.005,0.03,980,15,765,90,300
218,14.7,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.0,0.0028,1050,30,750,90,300
219,15.3,0.099,7.88,1.78,0.1,0.45,0.19,0.093,0.0,0.0,0.001,0.0098,1040,40,750,60,350
220,16.0,0.12,9.11,1.52,0.03,0.41,0.19,0.2,0.0,0.0,0.0,0.002,1000,40,740,90,350
221,31.4,0.11,9.0,1.5,0.05,0.45,0.2,0.15,0.0,0.015,0.05,0.0029,1050,30,750,90,25
222,23.6,0.1,9.1,1.49,0.05,0.46,0.22,0.15,0.002,0.001,0.0,0.0032,1050,30,750,90,25
223,15.7,0.11,9.2,1.5,0.05,0.45,0.22,0.14,0.003,0.005,0.0,0.0034,1050,30,750,90,500
224,13.6,0.11,9.3,1.51,0.06,0.45,0.22,0.15,0.0,0.046,0.0,0.0153,1050,30,650,90,600
225,18.24,0.12,8.99,2.06,0.06,0.65,0.24,0.06,0.0,0.0,0.005,0.02,980,30,763,90,550
226,20.0,0.098,8.99,2.0,0.05,0.5,0.2,0.098,0.0,0.0,0.002,0.0149,1050,60,780,30,600
227,19.6,0.11,9.4,1.35,0.05,0.46,0.22,0.071,0.0,0.006,0.0,0.0023,1050,30,750,90,600
228,12.3,0.1,8.72,2.09,0.23,0.43,0.23,0.07,0.0,0.0,0.0,0.0,1050,30,750,60,25
229,18.87,0.1,9.0,1.5,0.0,0.45,0.2,0.15,0.0,0.2,0.0,0.0,980,30,760,90,500
230,13.53,0.08,9.04,1.0,0.09,0.55,0.22,0.06,0.0,0.0,0.005,0.0226,980,30,763,90,250
231,17.96,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0.0,0.0,0.005,0.03,980,30,763,90,550
232,16.5,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.013,0.043,0.0,0.0157,1050,30,650,90,25
