Subfolder,First_Value
1 Split,0.74255226974569
10 Split,0.7336729703141358
2 Split,0.8001919130094084
3 Split,0.7825674960025225
4 Split,0.6950164736233624
5 Split,0.8021406120843741
6 Split,0.7246576661315637
7 Split,0.7767267344474365
8 Split,0.7609317561946044
9 Split,0.7314664232107821
