Index,TE ,C,Cr,W,Si,Mn,V,Ta,Zr,Y,Ti,N,NT ,Nt ,TT ,Tt ,Ttest 
38,15.63,0.12,8.99,2.06,0.06,0.65,0.24,0.06,0,0,0.005,0.02,980,30,763,90,500
86,15.7,0.11,9.2,1.5,0.05,0.45,0.22,0.14,0.003,0.005,0,0.0034,1050,30,750,90,500
139,12.3,0.12,8.73,2.09,0.25,0.51,0.25,0,0,0,0,0,1050,30,750,60,25
212,18,0.12,9.11,1.52,0.03,0.41,0.19,0.2,0,0,0,0.002,1000,40,740,90,200
180,12.35,0.11,9.3,1.51,0.06,0.45,0.21,0.15,0,0.014,0.008,0,1050,30,650,90,500
185,14.36,0.1,9.2,1.5,0.05,0.44,0.22,0.15,0,0.014,0.025,0,1050,30,650,90,550
26,14.1,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0,0,0.005,0.03,980,30,763,90,450
160,20.3,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.05,0.0029,1050,30,750,90,300
149,16.67,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.01,0.0027,1050,30,750,90,500
191,23,0.11,9.2,1.51,0.05,0.44,0.22,0.15,0,0.013,0,0,1050,30,650,90,650
112,20.12,0.11,9.3,1.51,0.06,0.45,0.22,0.15,0,0.046,0,0.0153,1050,30,750,90,600
41,21.6,0.12,8.5,1.5,0,0.51,0.25,0.1,0,0,0,0.0067,980,45,740,90,25
115,11.15,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.013,0.043,0,0.0157,1050,30,650,90,300
205,18.8,0.09,9,1.98,0,0.49,0.2,0.083,0,0,0,0.015,1050,60,780,60,600
145,20.3,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0,0.0028,1050,30,750,90,600
83,25.8,0.1,9.1,1.49,0.05,0.46,0.22,0.15,0.002,0.001,0,0.0032,1050,30,750,90,650
20,18.11,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0,0,0.005,0.03,980,30,763,90,100
164,28,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.05,0.0029,1050,30,750,90,650
72,27.6,0.11,9.4,1.35,0.05,0.45,0.22,0.071,0,0.071,0,0.0022,1050,30,750,90,650
17,17.7,0.08,9.04,1,0.09,0.55,0.22,0.06,0,0,0.005,0.0226,980,30,763,90,550
151,21.2,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.01,0.0027,1050,30,750,90,600
105,9.6,0.11,9.3,1.51,0.06,0.45,0.22,0.15,0,0.046,0,0.0153,1050,30,650,90,300
147,27.56,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.01,0.0027,1050,30,750,90,25
93,17.6,0.1,9.1,1.49,0.06,0.44,0.22,0.15,0.002,0.011,0,0.0031,1050,30,750,90,550
271,21,0.1,9,1.5,0,0.45,0.2,0.15,0,0.2,0,0,980,30,760,90,25
141,25,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0,0.0028,1050,30,750,90,25
74,14.2,0.092,8.87,1.71,0.01,0.28,0.19,0.002,0,0,0,0,1050,30,750,90,200
50,28,0.12,8.79,2.01,0.22,0.52,0.24,0.11,0,0,0,0,1050,60,750,120,550
34,14.6,0.12,8.99,2.06,0.06,0.65,0.24,0.06,0,0,0.005,0.02,980,30,763,90,300
196,20,0.006,9.11,1.47,0.16,0.47,0.21,0.11,0,0,0,0.043,1050,50,760,90,600
187,14.7,0.11,9.2,1.51,0.05,0.44,0.22,0.15,0,0.013,0,0,1050,30,650,90,600
25,13.68,0.126,9.03,1.39,0.06,0.56,0.24,0.06,0,0,0.005,0.03,980,30,763,90,400
135,20.5,0.1,8.85,1.99,0.05,0.45,0.2,0.08,0,0,0,0.0231,1050,60,780,60,25
37,14.85,0.12,8.99,2.06,0.06,0.65,0.24,0.06,0,0,0.005,0.02,980,30,763,90,450
30,17.4,0.12,8.99,2.06,0.06,0.65,0.24,0.06,0,0,0.005,0.02,980,30,763,90,25
11,13.53,0.08,9.04,1,0.09,0.55,0.22,0.06,0,0,0.005,0.0226,980,30,763,90,250
168,22.3,0.11,9.2,1.48,0.05,0.46,0.22,0.14,0,0,0,0.0154,1100,30,740,90,650
114,16.5,0.11,9.2,1.5,0.05,0.45,0.22,0.15,0.013,0.043,0,0.0157,1050,30,650,90,25
154,19.36,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.03,0.003,1050,30,750,90,300
148,15.45,0.11,9,1.5,0.05,0.45,0.2,0.15,0,0.015,0.01,0.0027,1050,30,750,90,300
124,17.6,0.09,7.87,1.98,0.07,0.1,0.19,0.03,0,0,0.004,0.007,1040,38,750,60,25
173,23.51,0.1,9.2,1.5,0.05,0.44,0.22,0.15,0,0.014,0.025,0,1050,30,650,90,25
57,42.37,0.12,8.84,2.05,0.77,0.51,0.24,0.11,0,0,0,0,1050,60,750,120,650
179,12.95,0.11,9.2,1.51,0.05,0.44,0.22,0.15,0,0.013,0,0,1050,30,650,90,500
257,22.9,0.09,8.8,1.02,0.13,0.44,0.21,0.089,0,0,0.014,0.002,1000,30,760,90,25
76,12,0.092,8.87,1.71,0.01,0.28,0.19,0.002,0,0,0,0,1050,30,750,90,400
5,17.04,0.11,8.7,1,0,0.44,0.19,0.1,0,0,0,0,980,27,760,90,400
67,25.6,0.11,9.4,1.35,0.05,0.45,0.21,0.073,0,0.036,0,0.0022,1050,30,750,90,650
