Subfolder,First_Value
1 Split,0.8772727272727272
10 Split,0.8663636363636364
2 Split,0.9287878787878788
3 Split,0.8863636363636364
4 Split,0.8666666666666668
5 Split,0.884090909090909
6 Split,0.9295454545454545
7 Split,0.8681818181818182
8 Split,0.8772727272727273
9 Split,0.9015151515151514
