Subfolder,First_Value
1 Split,0.8752747252747252
10 Split,0.9028571428571428
2 Split,0.9104395604395604
3 Split,0.881868131868132
4 Split,0.8747252747252746
5 Split,0.9186813186813187
6 Split,0.8747252747252748
7 Split,0.8736263736263735
8 Split,0.9115384615384616
9 Split,0.9186813186813187
