iter	Passed	Remaining
531	151	133
532	152	133
533	152	133
534	152	132
535	153	132
536	153	132
537	153	131
538	153	131
539	154	131
540	154	131
541	154	130
542	155	130
543	155	130
544	155	130
545	156	129
546	156	129
547	156	129
548	156	128
549	157	128
550	157	128
551	157	127
552	157	127
553	158	127
554	158	127
555	158	126
556	158	126
557	159	126
558	159	125
559	159	125
560	160	125
561	160	125
562	160	124
563	160	124
564	161	124
565	161	123
566	161	123
567	162	123
568	162	122
569	162	122
570	162	122
571	163	122
572	163	121
573	163	121
574	164	121
575	164	121
576	164	120
577	165	120
578	165	120
579	165	120
580	166	119
581	166	119
582	166	119
583	167	118
584	167	118
585	167	118
586	167	118
587	168	117
588	168	117
589	168	117
590	168	116
591	169	116
592	169	116
593	169	116
594	170	116
595	171	115
596	171	115
597	171	115
598	172	115
599	172	114
600	172	114
601	173	114
602	173	114
603	173	114
604	174	113
605	174	113
606	174	113
607	175	112
608	175	112
609	175	112
610	176	112
611	176	111
612	176	111
613	177	111
614	177	111
615	177	110
616	178	110
617	178	110
618	178	110
619	179	109
620	179	109
621	179	109
622	180	109
623	180	108
624	180	108
625	181	108
626	181	108
627	181	107
628	182	107
629	182	107
630	182	106
631	183	106
632	183	106
633	183	106
634	184	105
635	184	105
636	184	105
637	185	105
638	185	104
639	185	104
640	186	104
641	186	103
642	186	103
643	186	103
644	187	103
645	187	102
646	188	102
647	188	102
648	188	102
649	189	101
650	189	101
651	189	101
652	190	101
653	190	100
654	190	100
655	190	100
656	191	99
657	191	99
658	191	99
659	192	99
660	192	98
661	193	98
662	193	98
663	193	98
664	194	97
665	194	97
666	194	97
667	195	97
668	195	96
669	196	96
670	196	96
671	196	96
672	196	95
673	197	95
674	197	95
675	197	94
676	198	94
677	198	94
678	198	93
679	198	93
680	199	93
681	199	93
682	200	92
683	200	92
684	200	92
685	201	92
686	201	91
687	201	91
688	202	91
689	202	91
690	202	90
691	203	90
692	203	90
693	203	89
694	204	89
695	204	89
696	204	89
697	205	88
698	205	88
699	205	88
700	206	87
701	206	87
702	207	87
703	207	87
704	207	86
705	208	86
706	208	86
707	208	86
708	208	85
709	209	85
710	209	85
711	210	84
712	210	84
713	210	84
714	211	84
715	211	83
716	211	83
717	212	83
718	212	82
719	212	82
720	212	82
721	213	82
722	213	81
723	213	81
724	213	81
725	214	80
726	214	80
727	214	80
728	215	79
729	215	79
730	215	79
731	215	79
732	216	78
733	216	78
734	216	78
735	216	77
736	217	77
737	217	77
738	217	76
739	218	76
740	218	76
741	218	76
742	218	75
